game_id,season,time_elapsed_in_period,xGoal,score_diff,time_bin
20191,2014,430,0.100597,-2,5–10 min
20191,2014,1026,0.0307173,-2,15–20 min
20191,2014,1048,0.118133,-2,15–20 min
20191,2014,1123,0.0465496,-2,15–20 min
20191,2014,1149,0.121391,-2,15–20 min
20199,2014,228,0.0388245,-2,0–5 min
20199,2014,290,0.00829012,-2,0–5 min
20199,2014,434,0.0187153,-2,5–10 min
20199,2014,442,0.15582,-2,5–10 min
20199,2014,596,0.044676,-2,5–10 min
20199,2014,701,0.0309258,-2,10–15 min
20199,2014,754,0.0426641,-2,10–15 min
20199,2014,762,0.00995834,-2,10–15 min
20199,2014,824,0.0392946,-2,10–15 min
20199,2014,861,0.0400454,-2,10–15 min
20199,2014,910,0.0167057,-2,15–20 min
20199,2014,972,0.114752,-2,15–20 min
20199,2014,973,0.286257,-2,15–20 min
20199,2014,1085,0.0165939,-2,15–20 min
20199,2014,1168,0.0737072,-2,15–20 min
20199,2014,1196,0.0503683,-2,15–20 min
20205,2014,307,0.0274955,-2,5–10 min
20205,2014,313,0.00904063,-2,5–10 min
20205,2014,325,0.0837354,-2,5–10 min
20205,2014,364,0.114236,-2,5–10 min
20207,2014,447,0.00901276,-2,5–10 min
20207,2014,461,0.0192347,-2,5–10 min
20207,2014,485,0.0123942,-2,5–10 min
20207,2014,507,0.013218,-2,5–10 min
20207,2014,520,0.0273532,-2,5–10 min
20207,2014,546,0.00670557,-2,5–10 min
20207,2014,571,0.00549412,-2,5–10 min
20207,2014,573,0.0253618,-2,5–10 min
20207,2014,623,0.345576,-2,10–15 min
20207,2014,635,0.0155101,-2,10–15 min
20207,2014,661,0.0121606,-2,10–15 min
20207,2014,698,0.153987,-2,10–15 min
20209,2014,26,0.0238356,-2,0–5 min
20209,2014,46,0.013409,-2,0–5 min
20209,2014,78,0.0630269,-2,0–5 min
20209,2014,129,0.0118534,-2,0–5 min
20209,2014,142,0.0212651,-2,0–5 min
20209,2014,174,0.0339931,-2,0–5 min
20209,2014,188,0.0970817,-2,0–5 min
20209,2014,217,0.0239412,-2,0–5 min
20209,2014,239,0.0487742,-2,0–5 min
20209,2014,267,0.0760962,-2,0–5 min
20209,2014,273,0.070317,-2,0–5 min
20209,2014,305,0.001,-2,5–10 min
20209,2014,345,0.00528143,-2,5–10 min
20209,2014,355,0.0192249,-2,5–10 min
20209,2014,358,0.0396075,-2,5–10 min
20209,2014,421,0.0193977,-2,5–10 min
20209,2014,497,0.0558899,-2,5–10 min
20209,2014,501,0.0239078,-2,5–10 min
20209,2014,518,0.0829849,-2,5–10 min
20211,2014,59,0.0272901,-2,0–5 min
20211,2014,88,0.00724277,-2,0–5 min
20211,2014,121,0.0123375,-2,0–5 min
20211,2014,131,0.0726053,-2,0–5 min
20211,2014,183,0.0142013,-2,0–5 min
20211,2014,205,0.10325,-2,0–5 min
20211,2014,218,0.164012,-2,0–5 min
20211,2014,229,0.0140371,-2,0–5 min
20211,2014,231,0.914949,-2,0–5 min
20216,2014,954,0.0118564,-2,15–20 min
20218,2014,74,0.0162017,-2,0–5 min
20218,2014,150,0.0100907,-2,0–5 min
20218,2014,175,0.0423786,-2,0–5 min
20218,2014,181,0.232151,-2,0–5 min
20218,2014,226,0.0955467,-2,0–5 min
20218,2014,280,0.00685327,-2,0–5 min
20218,2014,315,0.0124744,-2,5–10 min
20218,2014,381,0.0784299,-2,5–10 min
20218,2014,463,0.0105746,-2,5–10 min
20218,2014,491,0.0504163,-2,5–10 min
20218,2014,492,0.0386772,-2,5–10 min
20218,2014,587,0.0188374,-2,5–10 min
20218,2014,587,0.371615,-2,5–10 min
20218,2014,662,0.00731292,-2,10–15 min
20218,2014,669,0.0144207,-2,10–15 min
20218,2014,686,0.0597379,-2,10–15 min
20218,2014,732,0.0327473,-2,10–15 min
20218,2014,872,0.0657128,-2,10–15 min
20218,2014,902,0.00967533,-2,15–20 min
20218,2014,975,0.0820703,-2,15–20 min
20218,2014,1050,0.328482,-2,15–20 min
20218,2014,1098,0.30193,-2,15–20 min
20218,2014,1118,0.59499,-2,15–20 min
20219,2014,88,0.0911293,-2,0–5 min
20219,2014,106,0.0108657,-2,0–5 min
20219,2014,134,0.0302867,-2,0–5 min
20219,2014,207,0.11122,-2,0–5 min
20219,2014,209,0.266031,-2,0–5 min
20219,2014,218,0.01,-2,0–5 min
20219,2014,251,0.0176086,-2,0–5 min
20219,2014,337,0.0147139,-2,5–10 min
20219,2014,408,0.00824246,-2,5–10 min
20219,2014,431,0.044912,-2,5–10 min
20219,2014,493,0.00958802,-2,5–10 min
20219,2014,539,0.0273852,-2,5–10 min
20219,2014,550,0.100004,-2,5–10 min
20220,2014,188,0.0337718,-2,0–5 min
20220,2014,231,0.119192,-2,0–5 min
20220,2014,324,0.0130828,-2,5–10 min
20223,2014,959,0.0430487,-2,15–20 min
20223,2014,1026,0.0103461,-2,15–20 min
20223,2014,1035,0.0264917,-2,15–20 min
20223,2014,1122,0.0972684,-2,15–20 min
20223,2014,1197,0.107168,-2,15–20 min
20224,2014,561,0.0100972,-2,5–10 min
20224,2014,595,0.0199894,-2,5–10 min
20224,2014,727,0.00710187,-2,10–15 min
20224,2014,816,0.0773346,-2,10–15 min
20224,2014,839,0.0108981,-2,10–15 min
20224,2014,854,0.010997,-2,10–15 min
20224,2014,991,0.0190856,-2,15–20 min
20224,2014,1009,0.0540102,-2,15–20 min
20224,2014,1062,0.0341029,-2,15–20 min
20224,2014,1122,0.0136041,-2,15–20 min
20224,2014,1133,0.0195614,-2,15–20 min
20226,2014,137,0.0631393,-2,0–5 min
20226,2014,157,0.0358701,-2,0–5 min
20226,2014,278,0.0611363,-2,0–5 min
20226,2014,299,0.0382032,-2,0–5 min
20226,2014,319,0.0672903,-2,5–10 min
20226,2014,335,0.0950008,-2,5–10 min
20226,2014,378,0.1101,-2,5–10 min
20226,2014,479,0.0219989,-2,5–10 min
20226,2014,598,0.109593,-2,5–10 min
20226,2014,614,0.0276135,-2,10–15 min
20226,2014,694,0.0524106,-2,10–15 min
20226,2014,780,0.00985304,-2,10–15 min
20226,2014,942,0.0180406,-2,15–20 min
20226,2014,975,0.0438097,-2,15–20 min
20226,2014,998,0.0669232,-2,15–20 min
20235,2014,83,0.00691845,-2,0–5 min
20235,2014,151,0.00522866,-2,0–5 min
20235,2014,155,0.0419214,-2,0–5 min
20235,2014,162,0.00659566,-2,0–5 min
20235,2014,182,0.0116746,-2,0–5 min
20235,2014,193,0.165231,-2,0–5 min
20235,2014,236,0.177483,-2,0–5 min
20235,2014,309,0.198196,-2,5–10 min
20238,2014,794,0.0548612,-2,10–15 min
20238,2014,846,0.0213529,-2,10–15 min
20238,2014,864,0.0357287,-2,10–15 min
20238,2014,885,0.014399,-2,10–15 min
20238,2014,945,0.0951174,-2,15–20 min
20238,2014,973,0.0625902,-2,15–20 min
20239,2014,852,0.128266,-2,10–15 min
20239,2014,888,0.001,-2,10–15 min
20239,2014,969,0.126783,-2,15–20 min
20239,2014,1062,0.0775779,-2,15–20 min
20239,2014,1194,0.0207478,-2,15–20 min
20245,2014,113,0.0434282,-2,0–5 min
20245,2014,194,0.0119521,-2,0–5 min
20245,2014,334,0.01,-2,5–10 min
20245,2014,372,0.0567674,-2,5–10 min
20245,2014,399,0.039112,-2,5–10 min
20245,2014,418,0.0229326,-2,5–10 min
20245,2014,497,0.017642,-2,5–10 min
20245,2014,548,0.0183954,-2,5–10 min
20245,2014,718,0.0307417,-2,10–15 min
20245,2014,772,0.0256953,-2,10–15 min
20245,2014,849,0.059671,-2,10–15 min
20245,2014,876,0.00766389,-2,10–15 min
20245,2014,934,0.00664893,-2,15–20 min
20245,2014,961,0.047699,-2,15–20 min
20245,2014,1050,0.00858419,-2,15–20 min
20251,2014,68,0.171701,-2,0–5 min
20251,2014,70,0.295513,-2,0–5 min
20252,2014,73,0.00868865,-2,0–5 min
20252,2014,252,0.0735219,-2,0–5 min
20252,2014,257,0.0527026,-2,0–5 min
20252,2014,260,0.166692,-2,0–5 min
20252,2014,273,0.0512202,-2,0–5 min
20252,2014,288,0.0101655,-2,0–5 min
20252,2014,336,0.0103485,-2,5–10 min
20252,2014,338,0.85363,-2,5–10 min
20252,2014,920,0.00754913,-2,15–20 min
20252,2014,921,0.0369641,-2,15–20 min
20252,2014,973,0.0158841,-2,15–20 min
20252,2014,1019,0.0516062,-2,15–20 min
20252,2014,1021,0.452243,-2,15–20 min
20253,2014,12,0.00517205,-2,0–5 min
20253,2014,33,0.0307731,-2,0–5 min
20253,2014,124,0.0227724,-2,0–5 min
20253,2014,134,0.0430245,-2,0–5 min
20253,2014,239,0.0137778,-2,0–5 min
20253,2014,302,0.0433297,-2,5–10 min
20253,2014,317,0.0432712,-2,5–10 min
20253,2014,353,0.0682258,-2,5–10 min
20253,2014,499,0.0348812,-2,5–10 min
20253,2014,509,0.0583612,-2,5–10 min
20253,2014,525,0.0107612,-2,5–10 min
20253,2014,614,0.0526618,-2,10–15 min
20253,2014,793,0.0101135,-2,10–15 min
20253,2014,934,0.00746441,-2,15–20 min
20258,2014,40,0.070066,-2,0–5 min
20258,2014,90,0.0161987,-2,0–5 min
20258,2014,123,0.00655298,-2,0–5 min
20258,2014,133,0.0137925,-2,0–5 min
20258,2014,175,0.175574,-2,0–5 min
20258,2014,230,0.0140831,-2,0–5 min
20258,2014,278,0.0282522,-2,0–5 min
20258,2014,299,0.0287919,-2,0–5 min
20258,2014,409,0.113235,-2,5–10 min
20258,2014,437,0.0192276,-2,5–10 min
20258,2014,442,0.160842,-2,5–10 min
20258,2014,510,0.0141129,-2,5–10 min
20258,2014,518,0.0582148,-2,5–10 min
20258,2014,585,0.0595609,-2,5–10 min
20258,2014,599,0.0490267,-2,5–10 min
20258,2014,658,0.00990955,-2,10–15 min
20258,2014,686,0.0166604,-2,10–15 min
20258,2014,700,0.0118153,-2,10–15 min
20258,2014,738,0.019389,-2,10–15 min
20258,2014,744,0.0211362,-2,10–15 min
20258,2014,794,0.0284499,-2,10–15 min
20258,2014,829,0.0179136,-2,10–15 min
20258,2014,858,0.0167971,-2,10–15 min
20258,2014,959,0.0252397,-2,15–20 min
20258,2014,971,0.0112428,-2,15–20 min
20258,2014,979,0.0260758,-2,15–20 min
20258,2014,1001,0.0473531,-2,15–20 min
20259,2014,394,0.0337932,-2,5–10 min
20259,2014,399,0.039156,-2,5–10 min
20259,2014,471,0.127176,-2,5–10 min
20259,2014,808,0.131217,-2,10–15 min
20259,2014,819,0.00495377,-2,10–15 min
20259,2014,891,0.0110972,-2,10–15 min
20259,2014,905,0.0134863,-2,15–20 min
20259,2014,965,0.451793,-2,15–20 min
20259,2014,982,0.00864952,-2,15–20 min
20259,2014,1054,0.0413505,-2,15–20 min
20259,2014,1195,0.0618231,-2,15–20 min
20261,2014,367,0.132928,-2,5–10 min
20261,2014,499,0.01,-2,5–10 min
20263,2014,770,0.0487245,-2,10–15 min
20263,2014,859,0.0629091,-2,10–15 min
20267,2014,20,0.104177,-2,0–5 min
20267,2014,35,0.0492691,-2,0–5 min
20267,2014,80,0.0287478,-2,0–5 min
20267,2014,106,0.00458774,-2,0–5 min
20267,2014,217,0.0875181,-2,0–5 min
20267,2014,310,0.0583701,-2,5–10 min
20267,2014,345,0.0548009,-2,5–10 min
20267,2014,468,0.0340564,-2,5–10 min
20267,2014,490,0.0658127,-2,5–10 min
20267,2014,549,0.0287416,-2,5–10 min
20267,2014,575,0.012135,-2,5–10 min
20267,2014,610,0.0810696,-2,10–15 min
20267,2014,631,0.0172145,-2,10–15 min
20267,2014,658,0.111578,-2,10–15 min
20267,2014,666,0.0221581,-2,10–15 min
20267,2014,743,0.0329215,-2,10–15 min
20267,2014,780,0.0497086,-2,10–15 min
20267,2014,823,0.00908826,-2,10–15 min
20267,2014,863,0.0835152,-2,10–15 min
20267,2014,1056,0.0555841,-2,15–20 min
20267,2014,1061,0.0836598,-2,15–20 min
20267,2014,1066,0.0475464,-2,15–20 min
20267,2014,1106,0.0495051,-2,15–20 min
20267,2014,1197,0.0690305,-2,15–20 min
20268,2014,14,0.0707852,-2,0–5 min
20268,2014,60,0.0162361,-2,0–5 min
20268,2014,135,0.0481986,-2,0–5 min
20268,2014,247,0.0977399,-2,0–5 min
20268,2014,265,0.0223872,-2,0–5 min
20268,2014,454,0.0163076,-2,5–10 min
20268,2014,455,0.110417,-2,5–10 min
20268,2014,603,0.0111714,-2,10–15 min
20268,2014,691,0.0114543,-2,10–15 min
20268,2014,743,0.108262,-2,10–15 min
20268,2014,762,0.0106136,-2,10–15 min
20268,2014,894,0.00702948,-2,10–15 min
20268,2014,979,0.0186903,-2,15–20 min
20268,2014,985,0.00392319,-2,15–20 min
20268,2014,999,0.0172528,-2,15–20 min
20268,2014,1007,0.00682401,-2,15–20 min
20268,2014,1111,0.155272,-2,15–20 min
20269,2014,36,0.0850043,-2,0–5 min
20269,2014,184,0.00781998,-2,0–5 min
20269,2014,282,0.0101467,-2,0–5 min
20269,2014,348,0.0385329,-2,5–10 min
20269,2014,348,0.378147,-2,5–10 min
20269,2014,420,0.0989081,-2,5–10 min
20269,2014,434,0.0175807,-2,5–10 min
20269,2014,513,0.0237779,-2,5–10 min
20269,2014,527,0.127116,-2,5–10 min
20269,2014,535,0.2158,-2,5–10 min
20273,2014,71,0.0141877,-2,0–5 min
20273,2014,73,0.719458,-2,0–5 min
20273,2014,992,0.0179461,-2,15–20 min
20273,2014,1009,0.0418881,-2,15–20 min
20273,2014,1036,0.0416895,-2,15–20 min
20273,2014,1068,0.0203832,-2,15–20 min
20273,2014,1137,0.173791,-2,15–20 min
20273,2014,1176,0.0960441,-2,15–20 min
20273,2014,1184,0.0854235,-2,15–20 min
20277,2014,465,0.0120024,-2,5–10 min
20277,2014,486,0.00678754,-2,5–10 min
20277,2014,580,0.037659,-2,5–10 min
20277,2014,601,0.0410215,-2,10–15 min
20277,2014,629,0.107651,-2,10–15 min
20277,2014,744,0.0367141,-2,10–15 min
20277,2014,783,0.0143024,-2,10–15 min
20277,2014,821,0.00388851,-2,10–15 min
20277,2014,832,0.00410699,-2,10–15 min
20277,2014,988,0.0655807,-2,15–20 min
20277,2014,1009,0.148413,-2,15–20 min
20278,2014,95,0.0540416,-2,0–5 min
20278,2014,230,0.0356008,-2,0–5 min
20278,2014,381,0.00589384,-2,5–10 min
20278,2014,466,0.00638561,-2,5–10 min
20278,2014,619,0.105029,-2,10–15 min
20278,2014,638,0.0378473,-2,10–15 min
20278,2014,666,0.217275,-2,10–15 min
20278,2014,728,0.0385023,-2,10–15 min
20278,2014,751,0.0463787,-2,10–15 min
20278,2014,773,0.0609474,-2,10–15 min
20278,2014,834,0.143086,-2,10–15 min
20278,2014,943,0.0247287,-2,15–20 min
20278,2014,945,0.356934,-2,15–20 min
20278,2014,972,0.0197729,-2,15–20 min
20278,2014,985,0.0166877,-2,15–20 min
20278,2014,986,0.232623,-2,15–20 min
20278,2014,998,0.107938,-2,15–20 min
20278,2014,1006,0.0440314,-2,15–20 min
20278,2014,1031,0.0865339,-2,15–20 min
20278,2014,1037,0.0391908,-2,15–20 min
20278,2014,1125,0.184553,-2,15–20 min
20278,2014,1188,0.013744,-2,15–20 min
20278,2014,1194,0.00586488,-2,15–20 min
20281,2014,1048,0.0774498,-2,15–20 min
20281,2014,1067,0.0310622,-2,15–20 min
20281,2014,1147,0.0494342,-2,15–20 min
20281,2014,1156,0.0676545,-2,15–20 min
20281,2014,1160,0.209273,-2,15–20 min
20281,2014,1180,0.0234358,-2,15–20 min
20282,2014,382,0.115383,-2,5–10 min
20282,2014,410,0.0185694,-2,5–10 min
20282,2014,430,0.0160668,-2,5–10 min
20282,2014,467,0.00826692,-2,5–10 min
20282,2014,479,0.0202992,-2,5–10 min
20282,2014,530,0.017939,-2,5–10 min
20282,2014,572,0.0185804,-2,5–10 min
20282,2014,577,0.00923506,-2,5–10 min
20282,2014,582,0.0110605,-2,5–10 min
20282,2014,601,0.0753334,-2,10–15 min
20282,2014,639,0.0607181,-2,10–15 min
20282,2014,680,0.00957359,-2,10–15 min
20282,2014,692,0.0715983,-2,10–15 min
20282,2014,723,0.176022,-2,10–15 min
20283,2014,40,0.0321213,-2,0–5 min
20283,2014,74,0.108163,-2,0–5 min
20283,2014,76,0.282779,-2,0–5 min
20285,2014,1010,0.115835,-2,15–20 min
20285,2014,1030,0.0441738,-2,15–20 min
20285,2014,1136,0.106401,-2,15–20 min
20285,2014,1138,0.431478,-2,15–20 min
20285,2014,1178,0.053662,-2,15–20 min
20285,2014,1182,0.0504823,-2,15–20 min
20285,2014,1186,0.0905469,-2,15–20 min
20285,2014,1195,0.020418,-2,15–20 min
20293,2014,13,0.00842217,-2,0–5 min
20293,2014,32,0.0866364,-2,0–5 min
20293,2014,46,0.0738888,-2,0–5 min
20293,2014,88,0.00598063,-2,0–5 min
20297,2014,1052,0.20371,-2,15–20 min
20297,2014,1072,0.0119478,-2,15–20 min
20299,2014,703,0.0772239,-2,10–15 min
20299,2014,806,0.222,-2,10–15 min
20299,2014,813,0.103812,-2,10–15 min
20299,2014,819,0.0552608,-2,10–15 min
20299,2014,860,0.0461901,-2,10–15 min
20299,2014,886,0.0691457,-2,10–15 min
20299,2014,944,0.0110825,-2,15–20 min
20299,2014,946,0.120024,-2,15–20 min
20299,2014,946,0.162108,-2,15–20 min
20300,2014,118,0.0881649,-2,0–5 min
20300,2014,126,0.295849,-2,0–5 min
20300,2014,225,0.120493,-2,0–5 min
20300,2014,236,0.00643785,-2,0–5 min
20300,2014,260,0.127991,-2,0–5 min
20300,2014,485,0.00603324,-2,5–10 min
20300,2014,504,0.0103034,-2,5–10 min
20300,2014,547,0.0246897,-2,5–10 min
20300,2014,617,0.0712062,-2,10–15 min
20300,2014,649,0.0578233,-2,10–15 min
20300,2014,739,0.00889589,-2,10–15 min
20300,2014,769,0.0259989,-2,10–15 min
20300,2014,804,0.0531239,-2,10–15 min
20300,2014,857,0.0449318,-2,10–15 min
20300,2014,866,0.017521,-2,10–15 min
20300,2014,935,0.0142119,-2,15–20 min
20300,2014,1058,0.0615861,-2,15–20 min
20300,2014,1071,0.0169497,-2,15–20 min
20302,2014,851,0.0220779,-2,10–15 min
20302,2014,859,0.0490657,-2,10–15 min
20302,2014,888,0.0130428,-2,10–15 min
20302,2014,909,0.0653438,-2,15–20 min
20302,2014,921,0.02335,-2,15–20 min
20302,2014,929,0.00874911,-2,15–20 min
20302,2014,992,0.0337534,-2,15–20 min
20302,2014,1013,0.0166803,-2,15–20 min
20302,2014,1143,0.0412241,-2,15–20 min
20302,2014,1157,0.1583,-2,15–20 min
20303,2014,29,0.0104506,-2,0–5 min
20303,2014,40,0.00638123,-2,0–5 min
20303,2014,179,0.0164348,-2,0–5 min
20303,2014,192,0.0106236,-2,0–5 min
20303,2014,247,0.0148743,-2,0–5 min
20303,2014,348,0.07379,-2,5–10 min
20303,2014,370,0.00803034,-2,5–10 min
20303,2014,424,0.0180294,-2,5–10 min
20303,2014,477,0.127153,-2,5–10 min
20303,2014,567,0.0123696,-2,5–10 min
20303,2014,572,0.155471,-2,5–10 min
20303,2014,585,0.0906304,-2,5–10 min
20303,2014,642,0.0185076,-2,10–15 min
20303,2014,644,0.271356,-2,10–15 min
20310,2014,57,0.0475048,-2,0–5 min
20310,2014,67,0.0236759,-2,0–5 min
20310,2014,124,0.0352019,-2,0–5 min
20310,2014,169,0.01,-2,0–5 min
20310,2014,242,0.0226288,-2,0–5 min
20310,2014,273,0.00359284,-2,0–5 min
20310,2014,275,0.0243184,-2,0–5 min
20310,2014,291,0.0348807,-2,0–5 min
20310,2014,311,0.0820391,-2,5–10 min
20310,2014,353,0.00667684,-2,5–10 min
20310,2014,367,0.0516796,-2,5–10 min
20310,2014,424,0.0790276,-2,5–10 min
20310,2014,493,0.0151312,-2,5–10 min
20310,2014,506,0.0711078,-2,5–10 min
20310,2014,536,0.119345,-2,5–10 min
20311,2014,1101,0.1428,-2,15–20 min
20314,2014,251,0.0104708,-2,0–5 min
20314,2014,261,0.011632,-2,0–5 min
20314,2014,310,0.0635863,-2,5–10 min
20314,2014,413,0.0213788,-2,5–10 min
20314,2014,426,0.128341,-2,5–10 min
20314,2014,427,0.138492,-2,5–10 min
20314,2014,515,0.0717061,-2,5–10 min
20314,2014,565,0.0109435,-2,5–10 min
20314,2014,589,0.0854926,-2,5–10 min
20314,2014,593,0.0388728,-2,5–10 min
20314,2014,637,0.155936,-2,10–15 min
20314,2014,687,0.102488,-2,10–15 min
20314,2014,704,0.0172839,-2,10–15 min
20314,2014,783,0.0199966,-2,10–15 min
20314,2014,868,0.0376644,-2,10–15 min
20314,2014,936,0.0391228,-2,15–20 min
20314,2014,943,0.0762021,-2,15–20 min
20314,2014,976,0.0207966,-2,15–20 min
20314,2014,1063,0.00644321,-2,15–20 min
20314,2014,1091,0.0706139,-2,15–20 min
20314,2014,1156,0.155216,-2,15–20 min
20314,2014,1163,0.0925143,-2,15–20 min
20314,2014,1165,0.546178,-2,15–20 min
20317,2014,66,0.0134752,-2,0–5 min
20317,2014,164,0.0805061,-2,0–5 min
20317,2014,205,0.0986492,-2,0–5 min
20317,2014,211,0.0515138,-2,0–5 min
20317,2014,231,0.00364688,-2,0–5 min
20317,2014,273,0.0051513,-2,0–5 min
20317,2014,291,0.0041574,-2,0–5 min
20317,2014,319,0.0385588,-2,5–10 min
20317,2014,341,0.00421991,-2,5–10 min
20317,2014,342,0.0260389,-2,5–10 min
20317,2014,421,0.001,-2,5–10 min
20317,2014,475,0.0965819,-2,5–10 min
20319,2014,109,0.0587817,-2,0–5 min
20319,2014,161,0.171981,-2,0–5 min
20319,2014,169,0.0795199,-2,0–5 min
20319,2014,214,0.0470198,-2,0–5 min
20319,2014,241,0.0157081,-2,0–5 min
20319,2014,249,0.0493669,-2,0–5 min
20319,2014,359,0.108082,-2,5–10 min
20320,2014,92,0.0308017,-2,0–5 min
20320,2014,96,0.136785,-2,0–5 min
20321,2014,1025,0.027993,-2,15–20 min
20321,2014,1034,0.00994103,-2,15–20 min
20321,2014,1071,0.0641063,-2,15–20 min
20321,2014,1157,0.0602859,-2,15–20 min
20322,2014,686,0.0319042,-2,10–15 min
20322,2014,737,0.023824,-2,10–15 min
20322,2014,782,0.0112485,-2,10–15 min
20322,2014,885,0.00525133,-2,10–15 min
20322,2014,888,0.0227978,-2,10–15 min
20322,2014,907,0.00483174,-2,15–20 min
20322,2014,959,0.0177296,-2,15–20 min
20322,2014,1037,0.020243,-2,15–20 min
20322,2014,1061,0.179496,-2,15–20 min
20322,2014,1071,0.0907185,-2,15–20 min
20322,2014,1174,0.0417332,-2,15–20 min
20325,2014,773,0.0228452,-2,10–15 min
20325,2014,835,0.0163629,-2,10–15 min
20325,2014,942,0.0374899,-2,15–20 min
20325,2014,1052,0.0664798,-2,15–20 min
20326,2014,595,0.00979917,-2,5–10 min
20326,2014,658,0.0688309,-2,10–15 min
20326,2014,698,0.0485387,-2,10–15 min
20326,2014,716,0.0545204,-2,10–15 min
20326,2014,723,0.0305588,-2,10–15 min
20326,2014,769,0.189459,-2,10–15 min
20335,2014,456,0.0210002,-2,5–10 min
20335,2014,470,0.0188667,-2,5–10 min
20335,2014,505,0.00772782,-2,5–10 min
20335,2014,560,0.001,-2,5–10 min
20335,2014,670,0.129175,-2,10–15 min
20335,2014,678,0.0108138,-2,10–15 min
20335,2014,716,0.0173613,-2,10–15 min
20335,2014,755,0.0703618,-2,10–15 min
20335,2014,830,0.0889408,-2,10–15 min
20335,2014,914,0.0558883,-2,15–20 min
20335,2014,927,0.0861997,-2,15–20 min
20335,2014,931,0.0138176,-2,15–20 min
20335,2014,961,0.0188809,-2,15–20 min
20335,2014,969,0.070655,-2,15–20 min
20335,2014,1037,0.0228667,-2,15–20 min
20335,2014,1088,0.0158972,-2,15–20 min
20346,2014,524,0.0925341,-2,5–10 min
20346,2014,574,0.0599057,-2,5–10 min
20346,2014,582,0.0237353,-2,5–10 min
20346,2014,593,0.199689,-2,5–10 min
20346,2014,630,0.161286,-2,10–15 min
20346,2014,649,0.123436,-2,10–15 min
20346,2014,694,0.0653541,-2,10–15 min
20346,2014,709,0.0502793,-2,10–15 min
20346,2014,833,0.309822,-2,10–15 min
20348,2014,603,0.00653864,-2,10–15 min
20348,2014,640,0.0501906,-2,10–15 min
20348,2014,676,0.0195414,-2,10–15 min
20348,2014,741,0.00749929,-2,10–15 min
20348,2014,797,0.0124069,-2,10–15 min
20348,2014,806,0.13921,-2,10–15 min
20348,2014,810,0.0321934,-2,10–15 min
